valid_time_gmt,temp,wspd,pressure,precip_hrly
2015-01-09 10:51,26,14,30.03,0
2015-01-09 11:51,29,15,29.99,0
2015-01-09 12:51,31,18,29.97,0
2015-01-09 13:51,32,18,29.97,0
2015-01-09 14:51,32,20,29.99,0
2015-01-09 15:51,32,16,30.01,0
2015-01-09 16:51,31,21,30.04,0
2015-01-09 17:51,30,16,30.06,0
2015-01-09 18:51,30,16,30.1,0
2015-01-09 19:51,29,17,30.13,0
2015-01-09 20:51,27,22,30.15,0
2015-01-09 21:51,26,20,30.17,0
2015-01-09 22:51,25,12,30.18,0
2015-01-09 23:51,24,15,30.19,0
2015-01-10 00:51,23,14,30.22,0
2015-01-10 01:51,22,16,30.25,0
2015-01-10 02:51,21,21,30.28,0
2015-01-10 03:51,20,15,30.29,0
2015-01-10 04:51,19,17,30.31,0
2015-01-10 05:51,18,14,30.34,0
2015-01-10 06:51,17,17,30.36,0
2015-01-10 07:51,17,15,30.4,0
2015-01-10 08:51,17,14,30.45,0
2015-01-10 09:51,18,16,30.47,0
2015-01-10 10:51,19,18,30.47,0
2015-01-10 11:51,19,10,30.46,0
2015-01-10 12:51,20,16,30.45,0
2015-01-10 13:51,22,15,30.44,0
2015-01-10 14:51,23,10,30.45,0
2015-01-10 15:51,22,9,30.46,0
2015-01-10 16:51,22,14,30.46,0
2015-01-10 17:51,21,14,30.48,0
2015-01-10 18:51,21,10,30.49,0
2015-01-10 19:51,20,12,30.51,0
2015-01-10 20:51,20,15,30.54,0
2015-01-10 21:51,19,14,30.56,0
2015-01-10 22:51,19,10,30.57,0
2015-01-10 23:51,19,14,30.57,0
2015-01-11 00:51,19,12,30.57,0
2015-01-11 01:51,19,8,30.59,0
2015-01-11 02:51,20,13,30.6,0
2015-01-11 03:51,21,10,30.6,0
2015-01-11 04:51,21,7,30.61,0
2015-01-11 05:51,21,6,30.62,0
2015-01-11 06:51,22,6,30.64,0
2015-01-11 07:51,23,7,30.65,0
2015-01-11 08:51,25,0,30.66,0
2015-01-11 09:51,25,9,30.67,0
2015-01-11 10:51,27,10,30.65,0
2015-01-11 11:51,29,6,30.61,0
2015-01-11 12:51,31,10,30.57,0
2015-01-11 13:51,32,14,30.55,0
2015-01-11 14:51,35,10,30.53,0
2015-01-11 15:51,36,14,30.52,0
2015-01-11 16:51,36,9,30.52,0
2015-01-11 17:51,36,9,30.53,0
2015-01-11 18:51,36,10,30.54,0
2015-01-11 19:51,35,8,30.54,0
2015-01-11 20:51,36,9,30.54,0
2015-01-11 21:51,36,7,30.52,0
2015-01-11 22:51,35,8,30.5,0
2015-01-11 23:51,36,8,30.47,0
2015-01-12 00:51,36,7,30.46,0
2015-01-12 01:51,36,6,30.45,0
2015-01-12 02:51,36,7,30.44,0
2015-01-12 03:51,36,6,30.41,0.0
2015-01-12 04:51,36,5,30.38,0.0
2015-01-12 05:51,36,7,30.36,0.0
2015-01-12 06:51,36,8,30.35,0.0
2015-01-12 07:29,36,8,30.33,0.0
2015-01-12 07:51,37,6,30.32,0.0
2015-01-12 08:54,36,9,30.33,0.01
2015-01-12 09:10,34,9,30.33,0.02
2015-01-12 09:51,35,5,30.31,0.04
2015-01-12 10:51,35,7,30.26,0.04
2015-01-12 11:23,36,5,30.22,0.02
2015-01-12 11:43,36,7,30.2,0.03
2015-01-12 11:51,36,5,30.2,0.04
2015-01-12 12:51,36,5,30.15,0.07
2015-01-12 13:24,37,3,30.15,0.04
2015-01-12 13:51,36,3,30.14,0.07
2015-01-12 14:21,37,0,30.12,0.02
2015-01-12 14:51,37,3,30.12,0.06
2015-01-12 15:39,37,0,30.12,0.07
2015-01-12 15:44,37,0,30.13,0.07
2015-01-12 15:51,37,0,30.12,0.07
2015-01-12 16:00,37,0,30.11,0.0
2015-01-12 16:26,37,3,30.11,0.0
2015-01-12 16:43,37,3,30.11,0.0
2015-01-12 16:51,37,0,30.11,0.0
2015-01-12 17:05,37,3,30.1,0.0
2015-01-12 17:12,37,7,30.11,0.0
2015-01-12 17:51,37,8,30.09,0.0
2015-01-12 18:51,38,7,30.09,0
2015-01-12 19:51,39,9,30.11,0
2015-01-12 20:51,38,9,30.11,0
2015-01-12 21:51,37,9,30.14,0.0
2015-01-12 22:32,37,13,30.15,0.0
2015-01-12 22:51,37,10,30.16,0.0
2015-01-12 23:44,37,9,30.19,0
2015-01-12 23:51,36,12,30.2,0
2015-01-13 00:51,36,14,30.22,0
2015-01-13 01:20,36,16,30.24,0
2015-01-13 01:34,36,12,30.25,0
2015-01-13 01:51,36,13,30.26,0
2015-01-13 02:51,35,13,30.28,0
2015-01-13 03:51,35,14,30.3,0
2015-01-13 04:51,34,13,30.34,0
2015-01-13 05:51,33,16,30.38,0
2015-01-13 06:51,30,17,30.43,0
2015-01-13 07:51,28,22,30.47,0
2015-01-13 08:51,26,15,30.52,0
2015-01-13 09:51,24,16,30.56,0
2015-01-13 10:51,23,18,30.57,0
2015-01-13 11:51,23,20,30.55,0
2015-01-13 12:51,23,18,30.54,0
2015-01-13 13:51,23,17,30.56,0
2015-01-13 14:51,24,15,30.56,0
2015-01-13 15:51,23,14,30.58,0
2015-01-13 16:51,21,14,30.59,0
2015-01-13 17:51,20,10,30.61,0
2015-01-13 18:51,19,13,30.62,0
2015-01-13 19:51,19,9,30.62,0
2015-01-13 20:51,18,9,30.62,0
2015-01-13 21:51,17,9,30.61,0
2015-01-13 22:51,17,7,30.61,0
2015-01-13 23:51,17,10,30.58,0
2015-01-14 00:51,17,12,30.56,0
2015-01-14 01:51,17,9,30.56,0
2015-01-14 02:51,18,13,30.52,0
2015-01-14 03:51,17,9,30.5,0
2015-01-14 04:48,18,10,30.5,0
2015-01-14 04:51,18,9,30.49,0
2015-01-14 05:18,18,9,30.48,0
2015-01-14 05:51,19,9,30.46,0
2015-01-14 06:51,18,9,30.44,0
2015-01-14 07:20,19,9,30.44,0
2015-01-14 07:39,19,8,30.45,0
2015-01-14 07:51,19,8,30.45,0
2015-01-14 08:51,20,10,30.45,0
2015-01-14 09:51,24,9,30.41,0
2015-01-14 10:16,25,12,30.41,0
2015-01-14 10:51,26,10,30.39,0
2015-01-14 11:51,28,14,30.34,0
2015-01-14 12:25,28,16,30.31,0
2015-01-14 12:51,30,16,30.31,0
2015-01-14 13:51,29,15,30.28,0
2015-01-14 14:51,29,10,30.27,0
2015-01-14 15:27,30,13,30.27,0
2015-01-14 15:51,30,14,30.26,0
2015-01-14 16:51,31,9,30.24,0
2015-01-14 17:51,31,8,30.24,0
2015-01-14 18:18,30,12,30.25,0
2015-01-14 18:51,31,12,30.25,0
2015-01-14 19:27,30,9,30.24,0
2015-01-14 19:51,30,10,30.22,0
2015-01-14 20:51,30,9,30.21,0
2015-01-14 21:51,30,6,30.2,0
2015-01-14 22:51,30,5,30.19,0
2015-01-14 23:51,29,5,30.16,0
2015-01-15 00:51,29,6,30.16,0
2015-01-15 01:51,28,7,30.15,0
2015-01-15 02:51,27,7,30.15,0
2015-01-15 03:51,27,8,30.13,0
2015-01-15 04:51,27,5,30.13,0
2015-01-15 05:51,27,10,30.14,0
2015-01-15 06:51,26,10,30.14,0
2015-01-15 07:51,26,12,30.14,0
2015-01-15 08:51,26,12,30.13,0
2015-01-15 09:51,27,7,30.13,0
2015-01-15 10:51,28,9,30.11,0
2015-01-15 11:51,30,5,30.06,0
2015-01-15 12:51,32,8,30.02,0
2015-01-15 13:51,33,16,29.99,0
2015-01-15 14:51,34,13,29.97,0
2015-01-15 15:51,34,13,29.97,0
2015-01-15 16:51,33,8,29.97,0
2015-01-15 17:51,33,10,29.98,0
2015-01-15 18:51,33,9,29.97,0
2015-01-15 19:51,33,8,29.96,0
2015-01-15 20:51,32,13,29.93,0
2015-01-15 21:51,33,14,29.93,0
2015-01-15 22:51,32,12,29.91,0
2015-01-15 23:51,33,9,29.89,0
2015-01-16 00:51,32,15,29.87,0
2015-01-16 01:51,32,12,29.86,0
2015-01-16 02:51,31,13,29.85,0
2015-01-16 03:51,31,9,29.82,0
2015-01-16 04:51,32,12,29.81,0
2015-01-16 05:51,32,10,29.81,0
2015-01-16 06:51,33,14,29.82,0
2015-01-16 07:51,33,15,29.83,0
2015-01-16 08:51,34,16,29.85,0
2015-01-16 09:51,36,13,29.86,0
2015-01-16 10:51,37,14,29.83,0
2015-01-16 11:51,39,18,29.8,0
2015-01-16 12:51,42,20,29.78,0
2015-01-16 13:51,41,28,29.79,0
2015-01-16 14:51,38,18,29.84,0
2015-01-16 15:51,35,28,29.88,0
2015-01-16 16:51,33,22,29.93,0
2015-01-16 17:51,29,18,30.01,0
2015-01-16 18:51,28,32,30.05,0
2015-01-16 19:51,26,29,30.09,0
2015-01-16 20:51,24,28,30.13,0
2015-01-16 21:51,22,20,30.17,0
2015-01-16 22:51,21,18,30.21,0
2015-01-16 23:51,20,17,30.21,0
2015-01-17 00:51,20,18,30.21,0
2015-01-17 01:51,19,16,30.24,0
2015-01-17 02:51,19,13,30.28,0
2015-01-17 03:51,19,13,30.3,0
2015-01-17 04:51,18,17,30.31,0
2015-01-17 05:51,18,12,30.36,0
2015-01-17 06:51,17,10,30.37,0
2015-01-17 07:51,18,12,30.37,0
2015-01-17 08:51,18,12,30.38,0
2015-01-17 09:51,20,6,30.38,0
2015-01-17 10:51,22,3,30.38,0
2015-01-17 11:51,24,3,30.35,0
2015-01-17 12:51,25,5,30.34,0
2015-01-17 13:51,28,6,30.33,0
2015-01-17 14:51,28,8,30.32,0
2015-01-17 15:51,28,10,30.31,0
2015-01-17 16:51,26,10,30.32,0
2015-01-17 17:51,27,8,30.31,0
2015-01-17 18:51,29,10,30.28,0
2015-01-17 19:51,30,13,30.28,0
2015-01-17 20:51,29,9,30.28,0
2015-01-17 21:51,28,9,30.27,0
2015-01-17 22:51,30,9,30.25,0
2015-01-17 23:51,30,8,30.23,0
2015-01-18 00:51,30,5,30.2,0
2015-01-18 01:51,30,0,30.2,0
2015-01-18 02:51,30,0,30.17,0
2015-01-18 03:51,30,3,30.14,0
2015-01-18 04:51,31,5,30.12,0
2015-01-18 05:51,31,6,30.11,0
2015-01-18 06:20,30,7,30.09,0.0
2015-01-18 06:34,30,6,30.09,0.0
2015-01-18 06:51,31,6,30.09,0.0
2015-01-18 07:51,32,5,30.06,0.02
2015-01-18 08:17,32,6,30.05,0.01
2015-01-18 08:24,32,7,30.04,0.02
2015-01-18 08:37,32,5,30.03,0.04
2015-01-18 08:45,32,6,30.04,0.05
2015-01-18 08:51,32,6,30.03,0.07
2015-01-18 09:20,32,9,30.0,0.02
2015-01-18 09:45,32,5,29.99,0.06
2015-01-18 09:51,33,5,29.99,0.08
2015-01-18 10:25,34,0,29.98,0.08
2015-01-18 10:51,34,0,29.96,0.16
2015-01-18 11:51,35,3,29.91,0.22
2015-01-18 12:27,36,6,29.89,0.15
2015-01-18 12:51,37,5,29.86,0.25
2015-01-18 13:13,37,8,29.85,0.09
2015-01-18 13:43,37,0,29.83,0.18
2015-01-18 13:51,37,7,29.83,0.21
2015-01-18 14:26,37,10,29.78,0.11
2015-01-18 14:51,38,8,29.77,0.19
2015-01-18 14:58,39,6,29.78,0.06
2015-01-18 15:24,39,6,29.76,0.28
2015-01-18 15:31,39,5,29.77,0.34
2015-01-18 15:51,40,9,29.77,0.41
2015-01-18 16:05,39,5,29.76,0.04
2015-01-18 16:13,39,6,29.76,0.06
2015-01-18 16:51,40,6,29.72,0.17
2015-01-18 17:51,40,3,29.7,0.11
2015-01-18 18:23,41,0,29.69,0.06
2015-01-18 18:42,39,0,29.7,0.07
2015-01-18 18:51,40,0,29.69,0.08
2015-01-18 19:00,39,0,29.69,0.0
2015-01-18 19:51,41,0,29.69,0.0
2015-01-18 20:51,42,5,29.7,0.0
2015-01-18 21:24,41,8,29.68,0.01
2015-01-18 21:51,42,15,29.68,0.01
2015-01-18 22:51,41,12,29.68,0
2015-01-18 23:51,40,16,29.69,0
2015-01-19 00:51,39,15,29.7,0
2015-01-19 01:51,38,13,29.72,0
2015-01-19 02:51,38,15,29.73,0
2015-01-19 03:51,38,16,29.72,0
2015-01-19 04:51,38,14,29.73,0
2015-01-19 05:51,38,14,29.74,0
2015-01-19 06:51,37,18,29.75,0
2015-01-19 07:51,37,13,29.77,0
2015-01-19 08:51,38,16,29.79,0
2015-01-19 09:51,39,17,29.8,0
2015-01-19 10:51,40,17,29.81,0
2015-01-19 11:51,41,14,29.79,0
2015-01-19 12:51,41,16,29.79,0
2015-01-19 13:51,40,15,29.79,0
2015-01-19 14:51,40,21,29.79,0
2015-01-19 15:51,40,24,29.8,0
2015-01-19 16:51,40,16,29.82,0
2015-01-19 17:51,39,18,29.84,0
2015-01-19 18:51,39,14,29.85,0
2015-01-19 19:51,39,9,29.85,0
2015-01-19 20:51,39,10,29.85,0
2015-01-19 21:51,39,14,29.86,0
2015-01-19 22:51,38,12,29.86,0
2015-01-19 23:51,38,12,29.85,0
2015-01-20 00:51,38,9,29.85,0
2015-01-20 01:51,37,10,29.85,0
2015-01-20 02:51,37,13,29.84,0
2015-01-20 03:51,36,12,29.85,0
2015-01-20 04:51,35,12,29.86,0
2015-01-20 05:51,35,15,29.87,0
2015-01-20 06:51,34,9,29.9,0
2015-01-20 07:51,34,13,29.91,0
2015-01-20 08:51,34,13,29.91,0
2015-01-20 09:51,34,15,29.91,0
2015-01-20 10:51,36,9,29.92,0
2015-01-20 11:51,38,8,29.89,0
2015-01-20 12:51,38,8,29.87,0
2015-01-20 13:51,39,9,29.87,0
2015-01-20 14:51,39,10,29.89,0
2015-01-20 15:51,39,16,29.91,0
2015-01-20 16:51,39,10,29.92,0
2015-01-20 17:51,38,5,29.92,0
2015-01-20 18:51,37,9,29.93,0
2015-01-20 19:51,36,10,29.95,0
2015-01-20 20:51,36,13,29.97,0
2015-01-20 21:51,35,12,30.0,0
2015-01-20 22:51,33,12,30.02,0
2015-01-20 23:51,32,12,30.03,0
2015-01-21 00:51,31,7,30.04,0
2015-01-21 01:51,30,6,30.06,0
2015-01-21 02:51,29,7,30.08,0
2015-01-21 03:51,28,9,30.08,0
2015-01-21 04:51,26,5,30.1,0
2015-01-21 05:51,26,10,30.1,0
2015-01-21 06:51,25,8,30.11,0
2015-01-21 07:51,25,6,30.12,0
2015-01-21 08:51,26,6,30.15,0
2015-01-21 09:51,27,7,30.16,0
2015-01-21 10:51,29,7,30.17,0
2015-01-21 11:51,29,9,30.15,0
2015-01-21 12:51,31,7,30.13,0
2015-01-21 13:51,32,8,30.12,0
2015-01-21 14:51,32,7,30.12,0
2015-01-21 15:51,33,5,30.12,0
2015-01-21 16:51,32,10,30.09,0
2015-01-21 17:51,32,5,30.13,0
2015-01-21 18:51,34,7,30.13,0
2015-01-21 19:51,34,7,30.13,0
2015-01-21 20:51,34,8,30.13,0
2015-01-21 21:51,33,7,30.14,0
2015-01-21 22:51,33,5,30.14,0.0
2015-01-21 23:51,33,3,30.13,0
2015-01-22 00:51,33,0,30.13,0
2015-01-22 01:51,33,3,30.14,0
2015-01-22 02:34,34,3,30.14,0
2015-01-22 02:51,33,0,30.14,0
2015-01-22 03:51,32,3,30.14,0
2015-01-22 04:51,32,3,30.14,0
2015-01-22 05:34,32,5,30.15,0.0
2015-01-22 05:51,32,3,30.15,0.0
2015-01-22 06:51,31,3,30.17,0.0
2015-01-22 07:17,30,5,30.17,0
2015-01-22 07:51,31,5,30.18,0
2015-01-22 08:51,31,6,30.19,0
2015-01-22 09:19,30,7,30.2,0
2015-01-22 09:51,33,9,30.21,0
2015-01-22 10:51,33,9,30.22,0
2015-01-22 11:51,33,8,30.21,0
2015-01-22 12:51,35,7,30.2,0
2015-01-22 13:51,38,7,30.18,0
2015-01-22 14:51,39,8,30.19,0
2015-01-22 15:51,39,9,30.2,0
2015-01-22 16:51,38,7,30.22,0
2015-01-22 17:51,37,13,30.25,0
2015-01-22 18:51,36,14,30.29,0
2015-01-22 19:51,34,15,30.29,0
2015-01-22 20:51,33,16,30.3,0
2015-01-22 21:51,32,15,30.3,0
2015-01-22 22:51,32,13,30.31,0
2015-01-22 23:51,31,20,30.3,0
2015-01-23 00:51,31,21,30.3,0
2015-01-23 01:51,30,14,30.3,0
2015-01-23 02:51,30,16,30.3,0
2015-01-23 03:51,29,14,30.31,0
2015-01-23 04:51,29,9,30.31,0
2015-01-23 05:51,28,9,30.31,0
2015-01-23 06:51,28,9,30.33,0
2015-01-23 07:51,28,8,30.33,0
2015-01-23 08:51,29,7,30.32,0
2015-01-23 09:51,30,5,30.3,0
2015-01-23 10:51,32,6,30.28,0
2015-01-23 11:51,34,3,30.23,0
2015-01-23 12:51,36,7,30.2,0
2015-01-23 13:51,37,12,30.17,0
2015-01-23 14:51,38,12,30.14,0
2015-01-23 15:51,38,12,30.11,0
2015-01-23 16:51,37,10,30.09,0
2015-01-23 17:51,37,8,30.1,0
2015-01-23 18:51,37,8,30.08,0
