valid_time_gmt,temp,wspd,pressure,precip_hrly
2024-01-06 18:51,35,15,29.88,0.05
2024-01-06 19:29,34,16,29.82,0.05
2024-01-06 19:51,35,20,29.8,0.08
2024-01-06 20:09,35,21,29.78,0.0
2024-01-06 20:51,36,24,29.73,0.03
2024-01-06 21:51,37,29,29.69,0.05
2024-01-06 22:51,37,26,29.66,0.06
2024-01-06 23:47,37,25,29.66,0.0
2024-01-06 23:51,37,23,29.67,0.0
2024-01-07 00:51,37,25,29.65,0.01
2024-01-07 01:51,37,21,29.63,0.01
2024-01-07 02:51,37,21,29.62,0.01
2024-01-07 03:51,38,24,29.59,0.0
2024-01-07 04:51,38,23,29.58,0.01
2024-01-07 05:48,39,23,29.58,0.01
2024-01-07 05:51,38,22,29.58,0.01
2024-01-07 06:51,38,16,29.58,0.0
2024-01-07 07:18,37,13,29.57,0.01
2024-01-07 07:51,37,13,29.57,0.02
2024-01-07 08:51,37,10,29.58,0.01
2024-01-07 09:00,37,12,29.58,0.0
2024-01-07 09:20,37,9,29.58,0.02
2024-01-07 09:51,37,13,29.56,0.02
2024-01-07 10:34,37,13,29.56,0.0
2024-01-07 10:51,37,10,29.56,0.01
2024-01-07 11:19,36,14,29.58,0.01
2024-01-07 11:51,36,16,29.58,0.04
2024-01-07 12:31,36,18,29.57,0.02
2024-01-07 12:51,36,17,29.57,0.02
2024-01-07 13:06,36,16,29.57,0.0
2024-01-07 13:14,36,16,29.57,0.0
2024-01-07 13:51,37,10,29.58,0.0
2024-01-07 14:51,37,10,29.61,0
2024-01-07 15:51,37,12,29.65,0
2024-01-07 16:51,37,12,29.69,0
2024-01-07 17:51,36,12,29.74,0
2024-01-07 18:51,36,8,29.79,0
2024-01-07 19:37,37,15,29.82,0
2024-01-07 19:51,37,15,29.84,0
2024-01-07 20:51,38,17,29.87,0
2024-01-07 21:51,37,21,29.91,0
2024-01-07 22:51,37,15,29.94,0
2024-01-07 23:51,37,17,29.98,0
2024-01-08 00:51,37,21,30.0,0
2024-01-08 01:51,37,13,30.04,0
2024-01-08 02:51,38,12,30.09,0
2024-01-08 03:51,38,14,30.11,0
2024-01-08 04:51,38,17,30.14,0
2024-01-08 05:51,37,16,30.18,0
2024-01-08 06:51,38,16,30.21,0
2024-01-08 07:51,38,17,30.24,0
2024-01-08 08:51,38,17,30.29,0
2024-01-08 09:51,40,12,30.33,0
2024-01-08 10:51,41,13,30.34,0
2024-01-08 11:51,42,13,30.34,0
2024-01-08 12:51,43,13,30.34,0
2024-01-08 13:51,44,12,30.35,0
2024-01-08 14:51,44,12,30.34,0
2024-01-08 15:51,44,10,30.38,0
2024-01-08 16:51,42,9,30.38,0
2024-01-08 17:51,42,10,30.42,0
2024-01-08 18:51,42,7,30.42,0
2024-01-08 19:51,41,7,30.42,0
