valid_time_gmt,temp,wspd,pressure,precip_hrly
2021-01-04 00:51,38,9,29.92,0.0
2021-01-04 01:51,38,10,29.93,0.01
2021-01-04 02:51,38,6,29.93,0
2021-01-04 03:51,37,9,29.93,0
2021-01-04 04:11,37,7,29.93,0
2021-01-04 04:51,37,9,29.93,0
2021-01-04 05:51,37,7,29.94,0
2021-01-04 06:29,37,6,29.96,0
2021-01-04 06:51,37,6,29.97,0
2021-01-04 07:51,37,7,29.99,0
2021-01-04 08:12,37,9,29.99,0
2021-01-04 08:51,38,12,30.0,0
2021-01-04 09:51,41,9,29.99,0
2021-01-04 10:51,42,7,29.97,0
2021-01-04 11:51,44,0,29.94,0
2021-01-04 12:36,43,8,29.93,0
2021-01-04 12:51,43,7,29.92,0
2021-01-04 13:51,43,10,29.92,0
2021-01-04 14:39,43,13,29.94,0
2021-01-04 14:51,43,9,29.94,0
2021-01-04 15:51,42,10,29.94,0
2021-01-04 16:51,41,9,29.94,0
2021-01-04 17:51,41,8,29.94,0
2021-01-04 18:51,41,6,29.95,0
2021-01-04 19:51,41,6,29.94,0
2021-01-04 20:51,40,10,29.94,0
2021-01-04 21:51,39,7,29.94,0
2021-01-04 22:51,40,7,29.92,0
2021-01-04 23:51,39,7,29.9,0
2021-01-05 00:51,39,8,29.9,0
2021-01-05 01:51,39,7,29.9,0
2021-01-05 02:51,39,5,29.9,0
2021-01-05 03:51,39,5,29.9,0
2021-01-05 04:51,39,6,29.9,0
2021-01-05 05:51,39,3,29.91,0
2021-01-05 06:51,39,6,29.91,0
2021-01-05 07:51,39,6,29.92,0
2021-01-05 08:51,40,5,29.92,0
2021-01-05 09:51,40,8,29.92,0
2021-01-05 10:51,41,9,29.9,0
2021-01-05 11:18,41,9,29.89,0
2021-01-05 11:51,41,8,29.88,0
2021-01-05 12:24,41,7,29.86,0
2021-01-05 12:51,41,6,29.85,0
2021-01-05 13:51,42,10,29.85,0
2021-01-05 14:51,42,8,29.87,0
2021-01-05 15:51,42,8,29.88,0
2021-01-05 16:33,42,9,29.88,0
2021-01-05 16:51,41,12,29.89,0
2021-01-05 17:51,41,13,29.91,0
2021-01-05 18:51,41,10,29.91,0
2021-01-05 19:16,41,9,29.92,0
2021-01-05 19:51,41,10,29.92,0
2021-01-05 19:58,40,10,29.92,0
2021-01-05 20:51,40,12,29.92,0
2021-01-05 21:51,39,13,29.91,0
2021-01-05 22:51,40,13,29.9,0
2021-01-05 23:51,39,9,29.9,0
2021-01-06 00:51,38,9,29.91,0
2021-01-06 01:18,38,9,29.91,0
2021-01-06 01:51,39,10,29.92,0
2021-01-06 02:51,39,8,29.92,0
2021-01-06 03:51,39,10,29.91,0
2021-01-06 04:51,39,12,29.91,0
2021-01-06 05:51,38,9,29.92,0
2021-01-06 06:51,38,10,29.93,0
2021-01-06 07:51,37,9,29.95,0
2021-01-06 08:25,37,8,29.95,0
2021-01-06 08:51,38,12,29.95,0
2021-01-06 09:51,39,16,29.97,0
2021-01-06 09:58,39,13,29.97,0
2021-01-06 10:51,39,14,29.97,0
2021-01-06 11:51,41,15,29.95,0
2021-01-06 12:51,41,21,29.93,0
2021-01-06 13:51,42,16,29.93,0
2021-01-06 14:51,42,20,29.95,0
2021-01-06 15:51,41,23,29.97,0
2021-01-06 16:51,40,21,29.98,0
2021-01-06 17:51,39,18,30.0,0
2021-01-06 18:51,38,15,30.01,0
2021-01-06 19:51,38,16,30.01,0
2021-01-06 20:51,38,14,30.01,0
2021-01-06 21:51,38,20,30.0,0
2021-01-06 22:51,37,18,30.0,0
2021-01-06 23:51,37,17,30.01,0
2021-01-07 00:51,37,15,30.02,0
2021-01-07 01:51,36,14,30.03,0
2021-01-07 02:51,36,17,30.03,0
2021-01-07 03:51,35,14,30.03,0
2021-01-07 04:51,35,15,30.03,0
2021-01-07 05:51,34,17,30.05,0
2021-01-07 06:51,34,13,30.07,0
2021-01-07 07:51,33,12,30.09,0
2021-01-07 08:51,34,13,30.11,0
2021-01-07 09:51,36,15,30.1,0
2021-01-07 10:51,37,14,30.08,0
2021-01-07 11:51,40,12,30.06,0
2021-01-07 12:51,42,14,30.04,0
2021-01-07 13:51,43,12,30.03,0
2021-01-07 14:51,43,14,30.03,0
2021-01-07 15:51,43,16,30.06,0
2021-01-07 16:51,42,17,30.07,0
2021-01-07 17:51,40,14,30.08,0
2021-01-07 18:51,38,18,30.08,0
2021-01-07 19:51,37,13,30.08,0
2021-01-07 20:51,35,14,30.09,0
2021-01-07 21:51,34,10,30.08,0
2021-01-07 22:51,34,9,30.08,0
2021-01-07 23:51,33,12,30.06,0
2021-01-08 00:51,33,13,30.06,0
2021-01-08 01:51,32,12,30.05,0
2021-01-08 02:51,32,13,30.04,0
2021-01-08 03:51,32,13,30.03,0
2021-01-08 04:51,31,9,30.03,0
2021-01-08 05:51,31,12,30.03,0
2021-01-08 06:51,31,12,30.03,0
2021-01-08 07:51,31,13,30.01,0
2021-01-08 08:51,32,8,30.02,0
2021-01-08 09:51,32,10,30.01,0
2021-01-08 10:51,35,8,29.98,0
2021-01-08 11:51,37,7,29.98,0
2021-01-08 12:51,38,8,29.94,0
2021-01-08 13:51,38,10,29.9,0
2021-01-08 14:51,39,10,29.91,0
2021-01-08 15:51,37,8,29.9,0
2021-01-08 16:51,37,7,29.9,0
2021-01-08 17:51,36,8,29.91,0
2021-01-08 18:51,35,8,29.9,0
2021-01-08 19:51,34,13,29.89,0
2021-01-08 20:51,33,17,29.89,0
2021-01-08 21:51,33,17,29.87,0
2021-01-08 22:51,32,15,29.84,0
2021-01-08 23:51,32,16,29.83,0
2021-01-09 00:51,31,15,29.84,0
2021-01-09 01:51,30,16,29.85,0
2021-01-09 02:51,29,13,29.85,0
2021-01-09 03:51,29,12,29.85,0
2021-01-09 04:51,29,14,29.83,0
2021-01-09 05:51,29,14,29.84,0
2021-01-09 06:51,28,10,29.85,0
2021-01-09 07:51,29,16,29.87,0
2021-01-09 08:51,30,14,29.88,0
2021-01-09 09:51,31,18,29.87,0
2021-01-09 10:51,32,23,29.86,0
2021-01-09 11:51,35,22,29.84,0
2021-01-09 12:51,36,24,29.82,0
2021-01-09 13:51,37,20,29.83,0
2021-01-09 14:51,37,16,29.85,0
2021-01-09 15:51,37,12,29.87,0
2021-01-09 16:51,37,12,29.88,0
2021-01-09 17:51,37,9,29.89,0
2021-01-09 18:51,37,8,29.91,0
2021-01-09 19:51,37,12,29.92,0
2021-01-09 20:51,37,12,29.93,0
2021-01-09 21:51,37,14,29.96,0
2021-01-09 22:51,36,12,29.97,0
2021-01-09 23:51,36,16,29.98,0
2021-01-10 00:51,35,14,29.99,0
2021-01-10 01:51,35,12,30.02,0
2021-01-10 02:51,34,12,30.04,0
2021-01-10 03:51,33,12,30.06,0
2021-01-10 04:51,33,10,30.06,0
2021-01-10 05:51,33,8,30.08,0
2021-01-10 06:51,32,10,30.11,0
2021-01-10 07:51,32,16,30.14,0
2021-01-10 08:51,33,12,30.17,0
2021-01-10 09:51,35,13,30.19,0
2021-01-10 10:51,36,13,30.2,0
2021-01-10 11:51,38,8,30.19,0
2021-01-10 12:51,40,8,30.18,0
2021-01-10 13:51,42,10,30.17,0
2021-01-10 14:51,43,10,30.18,0
2021-01-10 15:51,42,7,30.19,0
2021-01-10 16:51,40,5,30.21,0
2021-01-10 17:51,38,3,30.23,0
2021-01-10 18:51,38,7,30.25,0
2021-01-10 19:51,37,7,30.26,0
2021-01-10 20:51,36,7,30.29,0
2021-01-10 21:51,35,6,30.29,0
2021-01-10 22:51,34,5,30.29,0
2021-01-10 23:51,34,8,30.29,0
2021-01-11 00:51,33,9,30.3,0
2021-01-11 01:51,32,5,30.3,0
2021-01-11 02:51,31,5,30.3,0
2021-01-11 03:51,31,3,30.29,0
2021-01-11 04:51,31,0,30.31,0
2021-01-11 05:51,31,3,30.32,0
2021-01-11 06:51,31,5,30.31,0
2021-01-11 07:51,31,0,30.3,0
2021-01-11 08:51,32,0,30.31,0
2021-01-11 09:51,33,5,30.31,0
2021-01-11 10:51,33,3,30.3,0
2021-01-11 11:51,35,0,30.24,0
2021-01-11 12:51,35,10,30.24,0
2021-01-11 13:51,37,5,30.23,0
2021-01-11 14:51,37,0,30.22,0
2021-01-11 15:51,38,5,30.2,0
2021-01-11 16:51,38,0,30.2,0
2021-01-11 17:51,37,3,30.19,0
2021-01-11 18:51,37,0,30.18,0
2021-01-11 19:51,38,0,30.19,0
2021-01-11 20:51,36,0,30.17,0
2021-01-11 21:51,34,3,30.16,0
2021-01-11 22:51,36,5,30.15,0
2021-01-11 23:51,37,5,30.13,0
2021-01-12 00:51,36,0,30.12,0
2021-01-12 01:51,37,5,30.12,0
2021-01-12 02:51,38,7,30.12,0
2021-01-12 03:51,37,9,30.1,0
2021-01-12 04:51,36,8,30.1,0
2021-01-12 05:51,36,9,30.11,0
2021-01-12 06:51,36,7,30.11,0
2021-01-12 07:51,36,8,30.11,0
2021-01-12 08:51,38,10,30.13,0
2021-01-12 09:51,39,8,30.14,0
2021-01-12 10:51,41,12,30.12,0
2021-01-12 11:51,43,6,30.08,0
2021-01-12 12:51,45,6,30.07,0
2021-01-12 13:51,45,6,30.06,0
2021-01-12 14:51,44,5,30.05,0
2021-01-12 15:51,43,8,30.04,0
2021-01-12 16:51,42,7,30.04,0
2021-01-12 17:51,41,5,30.05,0
2021-01-12 18:51,40,5,30.06,0
2021-01-12 19:51,40,6,30.07,0
2021-01-12 20:51,39,5,30.07,0
2021-01-12 21:51,38,6,30.08,0
2021-01-12 22:51,38,5,30.07,0
2021-01-12 23:51,38,5,30.06,0
2021-01-13 00:51,37,0,30.05,0
2021-01-13 01:51,37,0,30.05,0
2021-01-13 02:51,37,0,30.05,0
2021-01-13 03:51,39,7,30.04,0
2021-01-13 04:51,39,8,30.04,0
2021-01-13 05:51,39,0,30.04,0
2021-01-13 06:51,38,0,30.05,0
2021-01-13 07:51,39,0,30.04,0
2021-01-13 08:51,40,6,30.05,0
2021-01-13 09:51,42,0,30.05,0
2021-01-13 10:51,41,8,30.02,0
2021-01-13 11:51,43,7,29.98,0
2021-01-13 12:51,44,10,29.95,0
2021-01-13 13:51,44,8,29.93,0
2021-01-13 14:51,44,12,29.93,0
2021-01-13 15:51,43,15,29.93,0
2021-01-13 16:51,42,14,29.93,0
2021-01-13 17:51,42,12,29.93,0
2021-01-13 18:51,42,9,29.92,0
2021-01-13 19:51,41,3,29.91,0
2021-01-13 20:51,41,7,29.91,0
2021-01-13 21:51,42,7,29.9,0
2021-01-13 22:51,42,5,29.89,0
2021-01-13 23:51,42,5,29.87,0
2021-01-14 00:51,42,7,29.85,0
2021-01-14 01:51,41,6,29.85,0
2021-01-14 02:51,41,0,29.84,0
2021-01-14 03:51,40,0,29.82,0
2021-01-14 04:51,40,5,29.82,0
2021-01-14 05:51,40,7,29.82,0
2021-01-14 06:51,41,3,29.83,0
2021-01-14 07:51,41,0,29.83,0
2021-01-14 08:51,43,3,29.83,0
2021-01-14 09:51,47,3,29.83,0
2021-01-14 10:51,46,5,29.82,0
2021-01-14 11:51,46,3,29.79,0
2021-01-14 12:51,47,5,29.77,0
2021-01-14 13:51,49,5,29.76,0
2021-01-14 14:51,50,3,29.77,0
2021-01-14 15:51,49,6,29.76,0
2021-01-14 16:51,47,5,29.78,0
2021-01-14 17:51,44,6,29.81,0
2021-01-14 18:51,45,3,29.82,0
2021-01-14 19:51,45,7,29.83,0
2021-01-14 20:51,45,6,29.85,0
2021-01-14 21:51,44,7,29.86,0
2021-01-14 22:51,43,5,29.87,0
2021-01-14 23:51,43,6,29.88,0
2021-01-15 00:51,41,0,29.88,0
2021-01-15 01:51,39,3,29.89,0
2021-01-15 02:51,40,0,29.92,0
2021-01-15 03:51,39,3,29.94,0
2021-01-15 04:51,39,6,29.92,0
2021-01-15 05:51,38,5,29.94,0
2021-01-15 06:45,39,7,29.95,0
2021-01-15 06:51,39,7,29.94,0
2021-01-15 06:59,39,12,29.94,0
2021-01-15 07:10,39,10,29.94,0
2021-01-15 07:29,39,12,29.96,0
2021-01-15 07:51,39,9,29.97,0
2021-01-15 08:51,40,10,29.99,0
2021-01-15 09:35,41,12,30.0,0
2021-01-15 09:51,41,14,30.0,0
2021-01-15 10:13,42,16,29.99,0
2021-01-15 10:47,39,16,30.0,0
2021-01-15 10:51,40,14,30.0,0
2021-01-15 11:48,41,15,29.96,0
2021-01-15 11:51,41,14,29.96,0
2021-01-15 12:15,42,15,29.95,0
2021-01-15 12:51,42,15,29.93,0
2021-01-15 13:51,43,13,29.9,0
2021-01-15 14:51,44,12,29.91,0
2021-01-15 15:51,47,20,29.89,0
2021-01-15 16:51,47,17,29.92,0
2021-01-15 17:51,47,21,29.91,0
2021-01-15 18:13,47,21,29.91,0
2021-01-15 18:25,47,22,29.9,0
2021-01-15 18:51,47,20,29.89,0
2021-01-15 19:51,47,20,29.86,0.0
2021-01-15 20:29,46,16,29.84,0.01
2021-01-15 20:51,46,20,29.82,0.01
2021-01-15 21:11,46,20,29.8,0.0
2021-01-15 21:26,46,17,29.8,0.01
2021-01-15 21:51,46,16,29.79,0.06
2021-01-15 22:51,46,14,29.74,0.18
2021-01-15 23:51,46,14,29.75,0.11
2021-01-16 00:51,47,17,29.69,0.0
2021-01-16 01:51,43,23,29.65,0.0
2021-01-16 01:59,43,25,29.63,0.0
2021-01-16 02:13,43,25,29.62,0.0
2021-01-16 02:51,43,13,29.64,0.22
2021-01-16 02:57,43,16,29.63,0.07
2021-01-16 03:06,43,16,29.63,0.1
2021-01-16 03:51,43,28,29.58,0.29
2021-01-16 04:40,42,14,29.55,0.09
2021-01-16 04:51,42,15,29.54,0.12
2021-01-16 05:51,42,14,29.5,0.14
2021-01-16 06:40,42,20,29.41,0.02
2021-01-16 06:51,42,9,29.43,0.02
2021-01-16 07:04,42,8,29.44,0
2021-01-16 07:46,45,8,29.43,0
2021-01-16 07:51,44,6,29.42,0
2021-01-16 08:08,44,6,29.41,0
2021-01-16 08:51,43,9,29.42,0
2021-01-16 09:28,43,8,29.42,0
2021-01-16 09:51,44,6,29.42,0
2021-01-16 10:21,46,7,29.41,0
2021-01-16 10:51,46,9,29.4,0
2021-01-16 11:13,47,7,29.38,0
2021-01-16 11:51,48,9,29.36,0
2021-01-16 12:51,48,9,29.33,0
2021-01-16 13:26,47,10,29.33,0
2021-01-16 13:51,48,12,29.33,0
2021-01-16 14:51,48,18,29.33,0
2021-01-16 15:51,46,18,29.35,0
2021-01-16 16:51,45,18,29.37,0
2021-01-16 17:51,44,16,29.39,0
2021-01-16 18:51,43,20,29.41,0
2021-01-16 19:51,42,13,29.41,0
2021-01-16 20:51,42,16,29.41,0
2021-01-16 21:51,41,16,29.41,0
2021-01-16 22:51,41,13,29.41,0
2021-01-16 23:51,40,15,29.43,0
2021-01-17 00:51,40,17,29.46,0
2021-01-17 01:51,39,21,29.48,0
2021-01-17 02:51,39,17,29.5,0
2021-01-17 03:51,39,14,29.52,0
2021-01-17 04:51,39,17,29.53,0
2021-01-17 05:51,38,9,29.55,0
2021-01-17 06:51,38,15,29.57,0
2021-01-17 07:51,38,17,29.58,0
2021-01-17 08:51,40,16,29.6,0
2021-01-17 09:51,41,17,29.62,0
2021-01-17 10:51,43,24,29.62,0
2021-01-17 11:51,44,16,29.59,0
2021-01-17 12:51,44,20,29.59,0
2021-01-17 13:51,45,24,29.6,0
2021-01-17 14:51,46,17,29.61,0
2021-01-17 15:51,46,9,29.62,0
2021-01-17 16:51,45,13,29.65,0
2021-01-17 17:51,45,13,29.67,0
2021-01-17 18:51,45,13,29.69,0
2021-01-17 19:51,45,13,29.7,0
2021-01-17 20:51,45,12,29.69,0
2021-01-17 21:51,45,16,29.7,0
2021-01-17 22:51,44,10,29.7,0
2021-01-17 23:51,44,9,29.68,0
2021-01-18 00:51,43,10,29.67,0
2021-01-18 01:51,43,12,29.67,0
2021-01-18 02:51,42,8,29.68,0
2021-01-18 03:51,42,12,29.68,0
2021-01-18 04:51,42,12,29.67,0
2021-01-18 05:51,42,13,29.67,0
2021-01-18 06:51,41,14,29.68,0
2021-01-18 07:51,41,9,29.69,0
2021-01-18 08:51,42,13,29.71,0
2021-01-18 09:51,42,10,29.73,0
2021-01-18 10:51,44,13,29.72,0
2021-01-18 11:51,46,13,29.69,0
2021-01-18 12:51,45,15,29.67,0
2021-01-18 13:51,45,17,29.68,0
2021-01-18 14:51,46,18,29.69,0
2021-01-18 15:51,46,15,29.72,0
2021-01-18 16:51,45,12,29.75,0
2021-01-18 17:51,44,15,29.8,0
2021-01-18 18:51,43,14,29.83,0
2021-01-18 19:51,42,14,29.85,0
2021-01-18 20:51,41,12,29.87,0
2021-01-18 21:51,41,16,29.89,0
2021-01-18 22:51,41,12,29.91,0
2021-01-18 23:51,40,13,29.92,0
2021-01-19 00:51,39,13,29.94,0
2021-01-19 01:51,38,17,29.94,0
2021-01-19 02:51,38,15,29.95,0
2021-01-19 03:51,38,14,29.96,0
2021-01-19 04:51,38,15,29.98,0
2021-01-19 05:51,38,14,30.0,0
2021-01-19 06:51,38,13,30.02,0
2021-01-19 07:51,38,15,30.03,0
2021-01-19 08:51,39,16,30.04,0
2021-01-19 09:51,40,16,30.04,0
2021-01-19 10:51,41,12,30.05,0
2021-01-19 11:51,42,16,30.02,0
2021-01-19 12:51,43,16,29.99,0
2021-01-19 13:51,41,21,30.0,0
2021-01-19 14:51,43,20,30.02,0
2021-01-19 15:51,43,22,30.03,0
2021-01-19 16:51,41,16,30.06,0
2021-01-19 17:51,41,14,30.06,0
2021-01-19 18:51,41,15,30.07,0
2021-01-19 19:51,41,9,30.08,0
2021-01-19 20:51,41,7,30.07,0
2021-01-19 21:51,42,15,30.06,0
2021-01-19 22:51,41,14,30.04,0
2021-01-19 23:51,41,10,30.01,0
2021-01-20 00:51,41,12,29.99,0
2021-01-20 01:51,40,6,29.95,0
2021-01-20 02:51,39,10,29.93,0
2021-01-20 03:51,40,7,29.89,0
2021-01-20 04:51,40,6,29.86,0
2021-01-20 05:51,40,0,29.84,0
2021-01-20 06:51,40,12,29.87,0
2021-01-20 07:12,37,10,29.87,0.0
2021-01-20 07:28,36,9,29.87,0.0
2021-01-20 07:33,35,9,29.87,0.0
2021-01-20 07:41,34,6,29.86,0.01
2021-01-20 07:51,34,5,29.86,0.02
2021-01-20 07:59,34,3,29.86,0.0
2021-01-20 08:51,36,0,29.87,0.0
2021-01-20 09:17,37,8,29.87,0
2021-01-20 09:51,38,8,29.87,0
2021-01-20 10:51,39,17,29.86,0
2021-01-20 11:51,41,24,29.85,0
2021-01-20 12:51,40,20,29.85,0
2021-01-20 13:51,40,22,29.87,0
2021-01-20 14:51,39,22,29.92,0
2021-01-20 15:51,38,22,29.96,0
2021-01-20 16:51,35,21,29.99,0.0
2021-01-20 17:51,35,21,30.0,0
2021-01-20 18:51,33,22,30.03,0
2021-01-20 19:51,32,15,30.03,0
2021-01-20 20:51,30,13,30.03,0
2021-01-20 21:51,30,13,30.05,0
2021-01-20 22:51,29,10,30.03,0
2021-01-20 23:51,29,13,30.04,0
2021-01-21 00:51,29,9,30.03,0
2021-01-21 01:51,29,5,29.99,0
2021-01-21 02:51,28,0,29.97,0
2021-01-21 03:51,28,0,29.95,0
2021-01-21 04:51,28,8,29.89,0
2021-01-21 05:51,29,8,29.89,0
2021-01-21 06:51,30,7,29.86,0
2021-01-21 07:51,30,13,29.85,0
2021-01-21 08:51,32,15,29.84,0
2021-01-21 09:51,33,13,29.81,0
2021-01-21 10:51,36,13,29.77,0
2021-01-21 11:51,39,13,29.73,0
2021-01-21 12:51,41,13,29.67,0
2021-01-21 13:51,43,7,29.63,0
2021-01-21 14:51,45,10,29.61,0
2021-01-21 15:51,44,13,29.61,0
2021-01-21 16:51,44,8,29.62,0
2021-01-21 17:51,43,9,29.62,0
2021-01-21 18:51,42,3,29.63,0
2021-01-21 19:51,40,5,29.62,0
2021-01-21 20:51,39,3,29.61,0
2021-01-21 21:51,40,6,29.61,0
2021-01-21 22:51,41,6,29.6,0
2021-01-21 23:51,41,10,29.58,0
2021-01-22 00:51,42,10,29.57,0
2021-01-22 01:51,45,22,29.57,0
2021-01-22 02:51,44,14,29.58,0
2021-01-22 03:51,44,12,29.59,0
2021-01-22 04:51,43,17,29.6,0
2021-01-22 05:51,43,15,29.61,0
2021-01-22 06:51,43,13,29.63,0
2021-01-22 07:51,43,13,29.64,0
2021-01-22 08:51,44,10,29.66,0
2021-01-22 09:51,44,14,29.68,0
2021-01-22 10:51,45,13,29.69,0
2021-01-22 11:51,45,16,29.67,0
2021-01-22 12:51,45,20,29.67,0
2021-01-22 13:51,44,18,29.69,0
2021-01-22 14:51,45,14,29.71,0
2021-01-22 15:51,46,18,29.72,0
2021-01-22 16:51,45,13,29.74,0
2021-01-22 17:51,44,18,29.77,0
2021-01-22 18:51,43,24,29.8,0
2021-01-22 19:51,41,20,29.83,0
2021-01-22 20:51,40,14,29.84,0
2021-01-22 21:51,38,16,29.86,0
2021-01-22 22:51,38,15,29.86,0
2021-01-22 23:51,38,12,29.86,0
2021-01-23 00:51,37,13,29.87,0
2021-01-23 01:51,36,14,29.89,0
2021-01-23 02:51,35,21,29.92,0
2021-01-23 03:51,34,15,29.92,0
2021-01-23 04:51,33,16,29.93,0
2021-01-23 05:51,31,20,29.96,0
2021-01-23 06:51,31,21,29.98,0
2021-01-23 07:51,31,17,29.99,0
2021-01-23 08:51,31,15,30.01,0
2021-01-23 09:51,31,28,30.03,0
2021-01-23 10:51,33,22,30.04,0
2021-01-23 11:51,32,22,30.02,0
2021-01-23 12:51,32,23,30.02,0
2021-01-23 13:51,33,21,30.02,0
2021-01-23 14:51,34,22,30.03,0
2021-01-23 15:51,33,25,30.04,0
2021-01-23 16:51,32,32,30.05,0
2021-01-23 17:51,31,22,30.1,0
2021-01-23 18:51,30,21,30.12,0
2021-01-23 19:51,29,22,30.14,0
2021-01-23 20:51,28,26,30.15,0
2021-01-23 21:51,27,22,30.15,0
2021-01-23 22:51,27,20,30.15,0
2021-01-23 23:51,27,18,30.14,0
2021-01-24 00:51,27,22,30.14,0
2021-01-24 01:51,27,16,30.15,0
2021-01-24 02:51,27,23,30.14,0
2021-01-24 03:51,27,24,30.14,0
2021-01-24 04:51,26,16,30.15,0
2021-01-24 05:51,26,21,30.17,0
2021-01-24 06:51,25,18,30.19,0
2021-01-24 07:51,24,23,30.19,0
2021-01-24 08:51,25,21,30.19,0
2021-01-24 09:51,26,17,30.19,0
2021-01-24 10:51,28,21,30.17,0
2021-01-24 11:51,29,17,30.13,0
2021-01-24 12:51,32,16,30.1,0
2021-01-24 13:23,32,17,30.1,0
2021-01-24 13:51,32,18,30.1,0
2021-01-24 14:51,34,12,30.1,0
2021-01-24 15:51,34,14,30.1,0
2021-01-24 16:51,33,14,30.1,0
2021-01-24 17:51,33,15,30.11,0
2021-01-24 18:51,32,16,30.12,0
2021-01-24 19:51,32,13,30.12,0
2021-01-24 20:51,31,15,30.12,0
2021-01-24 21:51,30,16,30.12,0
2021-01-24 22:51,29,17,30.11,0
2021-01-24 23:51,29,18,30.1,0
2021-01-25 00:51,28,13,30.1,0
2021-01-25 01:51,28,14,30.1,0
2021-01-25 02:51,28,13,30.1,0
2021-01-25 03:51,27,10,30.11,0
2021-01-25 04:51,27,13,30.1,0
2021-01-25 05:51,26,10,30.12,0
2021-01-25 06:51,26,9,30.13,0
2021-01-25 07:51,26,9,30.14,0
2021-01-25 08:51,27,8,30.14,0
2021-01-25 09:51,30,9,30.13,0
2021-01-25 10:51,32,8,30.1,0
2021-01-25 11:51,35,6,30.08,0
2021-01-25 12:51,36,6,30.06,0
